cx,cy,cz,nx,ny,nz,valid_frac,score,periodic_cover,periodic_period_mm,periodic_straightness,band_score
-12.60653,14.97777,-8.6497,-0.57736,0.13458,-0.80532,0.99853,0.0,0.0,nan,0.0,0.00716
-13.54739,15.07752,-7.65994,-0.63652,0.12151,-0.76163,1.00042,0.0,0.0,nan,0.0,0.01319
-13.30361,14.73791,7.96094,-0.1259,-0.18051,0.97548,0.99913,0.0,0.0,nan,0.0,0.01018
-12.89719,15.17299,8.18841,-0.11753,-0.18287,0.97609,0.99794,0.0,0.0,nan,0.0,0.00954
-12.66715,16.96688,-8.60369,-0.6072,0.06427,-0.79194,0.99178,0.0,0.0,nan,0.0,0.01046
-13.44129,17.01413,-7.4566,-0.64611,0.06935,-0.76009,1.00032,0.0,0.0,nan,0.0,0.00808
-12.3561,16.34514,7.66113,-0.10503,-0.21095,0.97184,0.91144,0.0,0.0,nan,0.0,0.00482
-12.92268,16.93431,8.88106,-0.09693,-0.21737,0.97126,0.99933,0.0,0.0,nan,0.0,0.00453
-12.39614,18.96075,-8.47765,-0.54996,0.11472,-0.82728,0.99635,0.0,0.0,nan,0.0,0.00427
-13.35427,19.01153,-7.50899,-0.66683,0.09653,-0.73894,1.00062,0.0,0.0,nan,0.0,0.00657
-13.15293,18.94281,8.61456,-0.09152,-0.10219,0.99055,0.99764,0.0,0.0,nan,0.0,0.00732
-12.37148,20.63809,-8.16027,-0.52642,0.19004,-0.82872,0.99744,0.0,0.0,nan,0.0,0.00699
-13.2522,21.11389,-7.36446,-0.62871,0.16501,-0.75993,0.99814,0.0,0.0,nan,0.0,0.01033
-13.07226,20.94797,8.85662,-0.08307,-0.09821,0.99169,0.99704,0.0,0.0,nan,0.0,0.00657
-13.18489,22.99038,-7.11286,-0.60143,0.17695,-0.77908,0.99406,0.0,0.0,nan,0.0,0.00967
-13.91155,23.81505,-5.7626,-0.63182,0.13908,-0.76254,0.99714,0.0,0.0,nan,0.0,0.01242
-13.01064,22.87483,9.48231,-0.11479,-0.17602,0.97767,0.99913,0.0,0.0,nan,0.0,0.00676
-12.78659,24.9812,-6.79525,-0.6216,0.08792,-0.77838,1.00082,0.0,0.0,nan,0.0,0.00826
-13.85177,24.9101,-5.84528,-0.63554,0.10098,-0.76543,1.00002,0.0,0.0,nan,0.0,0.0163
-13.10394,24.85581,9.63548,-0.11566,-0.01194,0.99322,0.99446,0.0,0.0,nan,0.0,0.0083
-12.28353,25.36183,10.15654,-0.12862,0.04752,0.99055,0.97738,0.0,0.0,nan,0.0,0.00962
-12.69264,26.96859,-6.76924,-0.63397,0.02088,-0.77307,1.00002,0.0,0.0,nan,0.0,0.00724
-13.71171,26.9996,-5.79167,-0.63293,0.02134,-0.77392,1.00052,0.0,0.0,nan,0.0,0.01795
-12.99784,26.90434,9.22701,-0.11949,-0.03233,0.99231,0.97748,0.0,0.0,nan,0.0,0.00694
-12.17082,26.18931,10.04311,-0.1219,0.01247,0.99246,0.99684,0.0,0.0,nan,0.0,0.00961
-12.63109,29.03632,-6.74823,-0.64943,-0.0379,-0.75947,0.99923,0.0,0.0,nan,0.0,0.00755
-13.63413,28.85795,-5.84204,-0.63564,-0.04971,-0.77038,0.99992,0.0,0.0,nan,0.0,0.0084
-13.22611,28.27276,9.7469,-0.14586,-0.18811,0.97126,0.98453,0.0,0.0,nan,0.0,0.00388
-12.87769,29.18449,10.27954,-0.14838,-0.2766,0.94946,0.96874,0.0,0.0,nan,0.0,0.00301
-12.88818,31.00348,-6.74756,-0.60219,0.02523,-0.79795,1.00052,0.0,0.0,nan,0.0,0.00908
-13.84406,30.55087,-5.94331,-0.61974,-0.03775,-0.7839,1.00092,0.0,0.0,nan,0.0,0.00807
-13.04018,31.01985,10.38691,-0.19418,-0.051,0.97964,0.97619,0.0,0.0,nan,0.0,0.01075
-12.9364,32.90228,-6.43354,-0.54457,0.10615,-0.83197,1.00092,0.0,0.0,nan,0.0,0.0102
-13.85133,33.66733,-5.88707,-0.53926,0.06159,-0.83988,1.00092,0.0,0.0,nan,0.0,0.01177
-13.49917,33.75229,9.93718,-0.22713,0.0715,0.97124,0.9887,0.0,0.0,nan,0.0,0.01225
-12.99196,33.19954,10.34439,-0.23457,0.02727,0.97172,0.98245,0.0,0.0,nan,0.0,0.01073
-12.6825,34.97203,-6.36146,-0.50372,0.05035,-0.8624,0.99893,0.0,0.0,nan,0.0,0.01061
-13.53698,34.91763,-5.68084,-0.51467,0.03733,-0.85657,0.99883,0.0,0.0,nan,0.0,0.00812
-13.63829,34.3201,9.98332,-0.21809,0.09381,0.97141,0.99397,0.0,0.0,nan,0.0,0.01224
-12.97781,34.94807,10.35124,-0.22449,0.0836,0.97088,0.99595,0.00155,0.00775,0.6,1.0,0.02292
-12.6585,36.99356,-6.3816,-0.48189,-0.0672,-0.87365,0.99972,0.0,0.0,nan,0.0,0.0115
-13.65496,37.00102,-5.84496,-0.49768,-0.07887,-0.86377,0.99992,0.0,0.0,nan,0.0,0.00732
-13.24787,36.81205,9.60555,-0.20635,-0.08941,0.97438,0.96129,0.0,0.0,nan,0.0,0.01902
-12.74025,37.39164,10.08557,-0.21513,-0.13495,0.96722,0.9883,0.00056,0.00282,0.7,1.0,0.01847
-12.98898,39.02592,-6.58359,-0.43925,-0.20136,-0.87551,0.99923,0.0,0.0,nan,0.0,0.00991
-13.76658,38.16845,-5.98004,-0.46,-0.1669,-0.87209,0.99982,0.0,0.0,nan,0.0,0.00764
-13.00065,39.02321,10.74234,-0.18787,-0.1242,0.97431,0.98274,0.0,0.0,nan,0.0,0.0173
-12.97775,40.96431,-7.06861,-0.29327,-0.37368,-0.87998,0.96358,0.0,0.0,nan,0.0,0.00285
-12.79504,41.96042,9.94985,-0.19241,0.05994,0.97948,0.9749,0.0,0.0,nan,0.0,0.015
-12.96113,40.99204,10.41281,-0.18646,0.12085,0.975,0.99774,0.0,0.0,nan,0.0,0.02113
-12.52085,43.6237,-8.31592,-0.2467,-0.50313,-0.82825,0.93011,0.0,0.0,nan,0.0,0.00935
-13.09954,42.80332,-7.49374,-0.10612,-0.49074,-0.86482,0.90171,0.0,0.0,nan,0.0,0.00712
-13.05666,42.76136,9.99584,-0.20085,-0.03711,0.97892,0.98612,0.0,0.0,nan,0.0,0.01179
-12.92921,43.32445,10.15523,-0.20707,-0.07675,0.97531,0.99605,0.0,0.0,nan,0.0,0.01222
-12.30075,45.37521,-10.21386,-0.25243,-0.19906,-0.94692,0.93329,0.0,0.0,nan,0.0,0.00924
-12.91073,44.99166,-9.12141,-0.20051,-0.33827,-0.91944,0.97758,0.0,0.0,nan,0.0,0.01195
-13.00229,45.02532,10.67883,-0.19773,-0.02417,0.97996,0.98969,0.0,0.0,nan,0.0,0.01191
-12.38882,46.5471,-10.17735,-0.24086,-0.01845,-0.97038,0.97678,0.0,0.0,nan,0.0,0.0105
-13.12278,47.12037,-9.61019,-0.22476,0.02091,-0.97419,0.99466,0.0,0.0,nan,0.0,0.00816
-13.47122,47.63792,9.97314,-0.1902,0.03823,0.981,0.99605,0.0,0.0,nan,0.0,0.01157
-13.01683,47.00664,10.39418,-0.19584,0.11849,0.97345,0.99605,0.0,0.0,nan,0.0,0.01047
-12.10492,49.44703,-10.0403,-0.25935,-0.01103,-0.96572,0.99555,0.0,0.0,nan,0.0,0.01812
-12.96319,49.08764,-9.39249,-0.24806,-0.02547,-0.96841,0.99248,0.0,0.0,nan,0.0,0.01437
-12.56791,48.60779,9.99404,-0.1893,0.00833,0.98188,0.99009,0.00116,0.00582,0.6,1.0,0.01087
-12.97999,49.04211,10.34758,-0.19788,0.00693,0.9802,0.99794,0.00024,0.00122,0.51,1.0,0.01214
-12.2541,51.16448,-10.10858,-0.20599,0.10429,-0.97298,0.99357,0.0,0.0,nan,0.0,0.00663
-13.104,50.89775,-9.75842,-0.1697,0.06497,-0.98335,0.99555,0.0,0.0,nan,0.0,0.00856
-13.14001,51.27427,9.74986,-0.20071,-0.00783,0.97962,0.97837,0.0,0.0,nan,0.0,0.00381
-12.90739,50.78699,10.27446,-0.18934,-0.02709,0.98154,0.99446,0.0,0.0,nan,0.0,0.00251
-12.93316,52.90746,-9.36215,-0.09987,-0.02164,-0.99477,0.98811,0.0,0.0,nan,0.0,0.00861
-12.96257,52.88994,10.48634,-0.17175,-0.04919,0.98391,0.97837,0.0,0.0,nan,0.0,0.00222
-13.1079,55.65617,-10.14514,-0.072,0.01696,-0.99726,0.97003,0.0,0.0,nan,0.0,0.00854
-13.01441,54.58993,-9.62987,-0.06058,-0.1191,-0.99103,0.99257,0.0,0.0,nan,0.0,0.01438
-13.07266,54.98443,10.38941,-0.15453,0.03583,0.98734,0.98016,0.0,0.0,nan,0.0,0.00774
-12.82049,56.3467,-10.066,-0.10663,0.05612,-0.99271,0.98681,0.0,0.0,nan,0.0,0.00519
-13.00488,57.21976,-9.40775,-0.11183,0.06453,-0.99163,0.99208,0.0,0.0,nan,0.0,0.00626
-12.89214,57.96053,9.99149,-0.16765,0.19961,0.96543,0.99526,0.0,0.0,nan,0.0,0.00761
-13.00621,57.09236,10.25591,-0.16494,0.14182,0.97605,0.98433,0.0,0.0,nan,0.0,0.00562
-12.3341,59.16774,-10.10154,-0.14233,-0.07112,-0.98726,0.99436,0.0,0.0,nan,0.0,0.00703
-13.09623,58.92982,-9.35892,-0.1126,-0.06812,-0.9913,0.99118,0.0,0.0,nan,0.0,0.00352
-12.83834,59.21866,9.68116,-0.16222,0.24246,0.9565,0.99744,0.0,0.0,nan,0.0,0.00929
-13.23006,58.52769,10.10479,-0.186,0.21468,0.95881,0.98969,0.0,0.0,nan,0.0,0.00674
-12.36418,60.58154,-10.01099,-0.13216,0.01946,-0.99104,0.97986,0.0,0.0,nan,0.0,0.01307
-13.1586,61.05305,-9.90421,-0.1374,0.04507,-0.98949,0.9887,0.0,0.0,nan,0.0,0.01119
-12.87684,61.01596,9.25406,-0.14148,0.10241,0.98463,0.98711,0.0,0.0,nan,0.0,0.00595
-12.20593,63.74107,-10.07856,-0.1153,-0.04568,-0.99228,0.98215,0.0,0.0,nan,0.0,0.00931
-13.00238,63.09651,-9.41612,-0.16613,0.00896,-0.98606,0.99476,0.0,0.0,nan,0.0,0.01002
-12.95774,62.9811,9.4836,-0.10996,0.11166,0.98764,0.97907,0.0,0.0,nan,0.0,0.00422
-12.26409,64.61336,-10.05149,-0.15296,0.01205,-0.98816,0.96318,0.0,0.0,nan,0.0,0.01223
-13.19898,65.08849,-9.80541,-0.20487,0.10056,-0.97361,0.98046,0.0,0.0,nan,0.0,0.01193
-12.72083,65.47279,7.71603,-0.11324,0.16236,0.98021,0.82832,0.0,0.0,nan,0.0,0.00389
-13.12793,64.80196,8.50865,-0.11942,0.24918,0.96106,0.97907,0.0,0.0,nan,0.0,0.00613
-13.06857,67.05003,-8.85637,-0.16566,0.12299,-0.97848,0.96169,0.0,0.0,nan,0.0,0.00669
-13.10011,66.02209,7.96286,-0.10554,0.12394,0.98666,0.92366,0.0,0.0,nan,0.0,0.00495
-13.03681,66.87906,8.87358,-0.0955,0.12003,0.98817,0.99228,0.0,0.0,nan,0.0,0.00571
-12.90938,68.95011,-9.25714,-0.15168,-0.10747,-0.98257,0.99466,0.0,0.0,nan,0.0,0.0055
-13.29338,69.35846,7.63206,-0.06242,0.39017,0.91863,0.99446,0.0,0.0,nan,0.0,0.01104
-12.99169,68.77422,8.64482,-0.08135,0.36231,0.9285,0.95166,0.0,0.0,nan,0.0,0.00928
-12.96051,70.97733,-9.50663,-0.20246,0.13056,-0.97055,0.98413,0.0,0.0,nan,0.0,0.00759
-13.05302,70.85621,7.17051,-0.07922,0.3003,0.95055,0.99128,0.0,0.0,nan,0.0,0.00657
-12.9661,73.01958,-8.85759,-0.13372,0.09752,-0.98621,0.99327,0.0,0.0,nan,0.0,0.00489
-13.70366,73.10189,-7.81526,-0.17632,0.04108,-0.98348,0.82683,0.0,0.0,nan,0.0,0.00473
-13.25131,73.88181,5.83051,-0.12131,0.45319,0.88312,0.98274,0.0,0.0,nan,0.0,0.01432
-12.9359,72.81959,6.68646,-0.14429,0.37685,0.91497,0.99496,0.0,0.0,nan,0.0,0.01265
-13.21459,74.90594,-9.30773,-0.11473,-0.07863,-0.99028,0.9886,0.0,0.0,nan,0.0,0.00427
-12.96425,74.93209,5.22511,-0.13433,0.37847,0.91581,0.97301,0.0,0.0,nan,0.0,0.0144
-12.07731,74.01228,6.10341,-0.19338,0.44888,0.87242,0.99188,0.0,0.0,nan,0.0,0.01901
-13.0037,77.10701,-9.09967,-0.13566,0.33398,-0.93276,0.92961,0.0,0.0,nan,0.0,0.00444
-13.04646,77.45269,3.64956,-0.05217,0.71431,0.69789,0.99397,0.0,0.0,nan,0.0,0.00686
-12.97573,77.10431,5.08912,-0.11089,0.51473,0.85015,0.9605,0.0,0.0,nan,0.0,0.00624
-12.88918,78.19212,-8.24109,-0.12142,0.66315,-0.73857,0.96239,0.0,0.0,nan,0.0,0.01008
-13.01265,78.97192,-7.10533,-0.09633,0.84784,-0.52143,0.99526,0.0,0.0,nan,0.0,0.00686
-13.05492,79.78761,-5.40407,-0.07909,0.93074,-0.35703,0.9896,0.0,0.0,nan,0.0,0.01239
-12.79302,79.52261,1.6871,-0.03345,0.84261,0.53749,0.99585,0.0,0.0,nan,0.0,0.00453
-12.96471,78.8327,2.88365,-0.03156,0.80072,0.59821,1.00022,0.0,0.0,nan,0.0,0.00522
-12.0486,78.13311,4.06,-0.02855,0.76687,0.64116,0.9886,0.0,0.0,nan,0.0,0.00765
-12.81314,80.12333,-4.43696,-0.05059,0.96432,-0.25987,0.98821,0.00018,0.00092,0.6,1.0,0.00691
-12.97606,80.36249,-3.01057,-0.02537,0.98722,-0.15736,0.98711,0.01143,0.05714,0.6,1.0,0.00597
-13.04526,80.53883,-1.0412,-0.00538,0.99826,0.05868,0.98433,0.0,0.0,nan,0.0,0.00393
-12.98002,80.30197,0.78712,-0.01874,0.92115,0.38875,0.97887,0.0,0.0,nan,0.0,0.00317
-10.94798,1.64151,-6.7289,-0.10825,-0.90402,-0.41356,0.99675,0.0722,0.36102,0.6,1.0,0.01486
-11.02651,1.03409,-5.04688,-0.09605,-0.95457,-0.28207,0.99327,0.153,0.27109,0.6,0.88613,0.01293
-10.95239,0.62424,-3.03222,-0.10233,-0.98948,-0.10222,0.99377,0.04501,0.16518,0.6,0.97735,0.01191
-10.98943,0.5871,-0.96372,-0.0816,-0.99091,0.10692,0.99496,0.05157,0.25784,0.6,1.0,0.01614
-11.01572,1.03095,1.07745,-0.09867,-0.86891,0.48503,0.97172,0.03096,0.15481,0.6,1.0,0.00342
-10.9367,1.75921,2.29565,-0.11382,-0.7557,0.64495,0.98632,0.0,0.0,nan,0.0,0.00413
-10.9663,3.08014,-9.0684,-0.07272,-0.66383,-0.74434,0.97688,0.0,0.0,nan,0.0,0.00126
-11.15134,2.18603,-7.70747,-0.11674,-0.83875,-0.53185,0.99099,0.00272,0.0136,0.6,1.0,0.01887
-11.05854,3.08297,3.12245,-0.14236,-0.67369,0.72518,1.00012,0.0,0.0,nan,0.0,0.01006
-10.74232,3.86024,4.17505,-0.10832,-0.66209,0.74156,1.00052,0.0,0.0,nan,0.0,0.01029
-10.92782,5.10505,-10.51851,0.04915,-0.36942,-0.92796,0.97033,0.0,0.0,nan,0.0,0.00401
-11.42717,4.24483,-9.81398,-0.00998,-0.50796,-0.86133,0.98701,0.0,0.0,nan,0.0,0.00305
-11.45841,4.01169,3.94988,-0.15008,-0.65853,0.73743,0.99804,0.0,0.0,nan,0.0,0.01467
-10.99594,4.98477,4.91832,-0.15884,-0.60559,0.77976,0.99496,0.0,0.0,nan,0.0,0.01668
-10.77278,5.93565,6.04587,-0.168,-0.47045,0.86629,0.9751,0.0,0.0,nan,0.0,0.01135
-10.90962,6.92607,-10.91664,0.01083,-0.06793,-0.99763,0.95136,0.0,0.0,nan,0.0,0.00714
-11.87768,7.59606,5.89408,-0.22793,-0.32493,0.91786,0.99397,0.0,0.0,nan,0.0,0.01048
-11.01559,6.95089,6.48059,-0.19225,-0.36239,0.91198,0.97976,0.0,0.0,nan,0.0,0.01189
-10.91531,8.96119,-10.49602,-0.03418,0.12116,-0.99204,0.99724,0.0,0.0,nan,0.0,0.005
-11.47142,9.70918,-9.84525,-0.06075,0.13208,-0.98938,0.98304,0.0,0.0,nan,0.0,0.0081
-11.77576,8.17536,5.83627,-0.23159,-0.25701,0.93825,0.98681,0.0,0.0,nan,0.0,0.02105
-11.02747,8.95214,6.76252,-0.17438,-0.2026,0.96361,0.99357,0.0,0.0,nan,0.0,0.01919
-10.98686,10.97623,-10.38306,-0.11887,0.08195,-0.98952,0.98701,0.0,0.0,nan,0.0,0.00624
-11.9769,10.00789,-9.97804,-0.10744,0.16148,-0.98101,0.99516,0.0,0.0,nan,0.0,0.00739
-11.02978,11.01805,7.118,-0.13996,-0.37597,0.916,0.99536,0.0,0.0,nan,0.0,0.00717
-10.40292,11.7953,8.1084,-0.13218,-0.41294,0.90112,0.98473,0.0,0.0,nan,0.0,0.00959
-10.82052,12.673,-10.41064,-0.19329,0.20119,-0.96029,0.95454,0.0,0.0,nan,0.0,0.00891
-11.29811,13.26165,-9.71932,-0.32116,0.26724,-0.90854,0.98473,0.0,0.0,nan,0.0,0.01144
-11.70699,12.26874,7.76819,-0.19365,-0.37554,0.90635,0.99843,0.0,0.0,nan,0.0,0.00591
-10.96005,13.11295,8.42493,-0.1685,-0.2513,0.95313,0.9597,0.0,0.0,nan,0.0,0.01651
-10.99472,14.98975,-9.51973,-0.35537,0.13827,-0.92444,0.99486,0.0,0.0,nan,0.0,0.00839
-11.54355,15.94357,7.94125,-0.1651,-0.20308,0.96514,0.94898,0.0,0.0,nan,0.0,0.00465
-10.94509,15.05932,8.59759,-0.17688,-0.15889,0.97132,0.99734,0.0,0.0,nan,0.0,0.00877
-10.95822,17.02734,-9.35749,-0.35783,0.07689,-0.93062,0.99655,0.0,0.0,nan,0.0,0.00676
-11.64557,16.21922,7.87099,-0.16039,-0.21552,0.96324,0.9321,0.0,0.0,nan,0.0,0.0048
-11.00701,16.90474,9.03234,-0.1912,-0.19586,0.96181,0.9883,0.0,0.0,nan,0.0,0.00473
-10.99726,19.03591,-9.18374,-0.39231,0.11373,-0.91277,0.99724,0.0,0.0,nan,0.0,0.00781
-10.82142,19.09567,9.37829,-0.08409,0.02966,0.99602,0.98225,0.0,0.0,nan,0.0,0.0078
-10.98226,21.0336,-8.83592,-0.43361,0.21026,-0.87623,0.99982,0.0,0.0,nan,0.0,0.00828
-11.99287,21.8487,-7.97877,-0.49562,0.20959,-0.84287,0.99982,0.0,0.0,nan,0.0,0.00674
-10.67927,20.95659,9.18892,0.00442,-0.11494,0.99336,0.99416,0.0,0.0,nan,0.0,0.00965
-10.61738,22.6375,-8.18138,-0.46724,0.16998,-0.86764,0.99327,0.0,0.0,nan,0.0,0.01046
-11.31088,23.24876,-7.89135,-0.48462,0.15705,-0.86051,0.99953,0.0,0.0,nan,0.0,0.00721
-11.03294,22.89294,9.68595,-0.08196,-0.23328,0.96895,0.99397,0.0,0.0,nan,0.0,0.00869
-10.53998,24.98141,-8.33507,-0.5127,0.02217,-0.85828,1.00042,0.0,0.0,nan,0.0,0.01327
-11.49484,25.10485,-7.85541,-0.51389,0.03779,-0.85702,1.00052,0.0,0.0,nan,0.0,0.00885
-10.93893,25.04898,9.7205,-0.10431,0.00557,0.99453,0.99684,0.0,0.0,nan,0.0,0.00972
-10.86195,24.73854,10.00991,-0.09836,-0.0435,0.9942,0.9894,0.0,0.0,nan,0.0,0.01005
-10.43178,27.16314,-8.16091,-0.52453,-0.05463,-0.84964,0.99833,0.0,0.0,nan,0.0,0.01274
-11.47387,26.9005,-7.84292,-0.5746,-0.02006,-0.81819,0.99853,0.0,0.0,nan,0.0,0.01173
-10.97654,27.06202,9.55172,-0.11444,-0.03726,0.99273,0.98215,0.0,0.0,nan,0.0,0.00857
-11.46807,26.34901,10.12021,-0.12316,0.00253,0.99238,0.9892,0.0,0.0,nan,0.0,0.0075
-10.77903,29.04699,-8.53589,-0.56331,-0.08678,-0.82168,0.99714,0.0,0.0,nan,0.0,0.01107
-11.77433,28.94284,-7.85059,-0.62574,-0.05,-0.77843,0.99794,0.0,0.0,nan,0.0,0.00941
-10.93423,28.35005,9.64746,-0.11759,-0.22925,0.96624,0.97222,0.0,0.0,nan,0.0,0.00471
-10.97423,29.06782,10.4508,-0.09361,-0.27285,0.95749,0.98463,0.0,0.0,nan,0.0,0.00568
-10.67116,30.98357,-8.53656,-0.6381,0.0477,-0.76847,1.00022,0.0,0.0,nan,0.0,0.00877
-11.68819,31.16757,-7.71303,-0.63561,0.07565,-0.7683,1.00082,0.0,0.0,nan,0.0,0.00605
-10.96226,30.92585,10.60577,-0.10741,-0.11913,0.98705,0.97748,0.0,0.0,nan,0.0,0.00364
-10.45182,32.81479,-8.4916,-0.67082,0.12341,-0.73128,1.00052,0.0,0.0,nan,0.0,0.00871
-11.31736,32.95931,-7.50395,-0.62548,0.14032,-0.76752,0.99923,0.0,0.0,nan,0.0,0.00588
-11.0932,33.15459,10.78371,-0.13502,0.0239,0.99055,0.98354,0.0,0.0,nan,0.0,0.01157
-10.1938,34.93203,-8.27331,-0.6743,0.07744,-0.73439,1.00052,0.0,0.0,nan,0.0,0.00726
-11.18694,35.01409,-7.33546,-0.63375,0.05074,-0.77187,0.99953,0.0,0.0,nan,0.0,0.01321
-10.96257,34.98687,10.78042,-0.1463,0.05753,0.98757,0.9887,0.01605,0.08027,0.7,1.0,0.02244
-10.11715,36.96202,-8.26383,-0.66446,-0.02695,-0.74684,1.00052,0.0,0.0,nan,0.0,0.00434
-11.14931,36.99089,-7.40118,-0.63043,-0.0351,-0.77546,0.99943,0.0,0.0,nan,0.0,0.01207
-11.99176,36.74067,9.99765,-0.22527,-0.07718,0.97123,0.98811,0.0,0.0,nan,0.0,0.01942
-10.99282,37.00931,10.45109,-0.13175,-0.09876,0.98635,0.99615,0.0,0.0,nan,0.0,0.01671
-10.40778,39.10332,-8.33862,-0.66946,-0.1439,-0.72878,1.00022,0.0,0.0,nan,0.0,0.00977
-11.27645,38.92565,-7.49128,-0.58356,-0.13546,-0.80069,0.99883,0.0,0.0,nan,0.0,0.01264
-10.90046,39.04331,10.74078,-0.1282,-0.08941,0.98771,1.00032,0.0,0.0,nan,0.0,0.02272
-10.4824,41.20154,-8.72274,-0.62268,-0.25844,-0.73856,0.99913,0.0,0.0,nan,0.0,0.00538
-11.50281,40.95913,-7.75891,-0.5368,-0.27518,-0.79757,0.989,0.0,0.0,nan,0.0,0.02107
-11.03206,40.98399,10.86998,-0.17075,0.09747,0.98048,0.99992,0.0,0.0,nan,0.0,0.02128
-10.42655,43.75916,-10.10953,-0.37894,-0.27938,-0.88224,0.97788,0.0,0.0,nan,0.0,0.01025
-11.11945,42.9654,-9.18849,-0.52172,-0.37852,-0.76454,0.99824,0.0,0.0,nan,0.0,0.00623
-11.65647,42.17405,-7.82565,-0.47426,-0.37169,-0.79808,0.93309,0.0,0.0,nan,0.0,0.0109
-11.05039,42.90034,10.75727,-0.1693,-0.05117,0.98423,0.99675,0.0,0.0,nan,0.0,0.01855
-10.98397,45.05312,-10.20376,-0.31707,-0.18423,-0.93034,0.9749,0.0,0.0,nan,0.0,0.02151
-10.80651,44.94746,-9.9717,-0.32995,-0.1933,-0.924,0.9888,0.0,0.0,nan,0.0,0.01816
-11.07306,45.08549,11.1812,-0.16607,-0.01611,0.98598,0.98046,0.0,0.0,nan,0.0,0.00719
-10.85309,46.90442,-10.36864,-0.18513,0.03182,-0.9822,0.97718,0.0,0.0,nan,0.0,0.014
-11.62265,47.61979,-9.84601,-0.23711,0.02587,-0.97114,0.99684,0.0,0.0,nan,0.0,0.01156
-11.67781,47.94064,9.92322,-0.17584,0.01211,0.98434,0.95464,0.0,0.0,nan,0.0,0.01098
-11.062,46.92035,10.88398,-0.19039,0.12874,0.97323,0.99972,0.0,0.0,nan,0.0,0.00861
-10.88048,49.01823,-10.43704,-0.19523,-0.01931,-0.98057,0.97798,0.0,0.0,nan,0.0,0.02722
-11.57586,48.71148,-9.71997,-0.24908,-0.00131,-0.96848,0.99526,0.0,0.0,nan,0.0,0.01714
-11.61708,48.30424,9.86972,-0.17686,0.00011,0.98424,0.95861,0.0,0.0,nan,0.0,0.01408
-10.94895,49.01207,10.58291,-0.16801,0.01532,0.98567,1.00012,0.0,0.0,nan,0.0,0.00624
-10.9611,51.07013,-10.40952,-0.24584,0.11452,-0.96252,0.989,0.0,0.0,nan,0.0,0.01465
-11.72106,50.52277,-9.99753,-0.24738,0.08424,-0.96525,0.99764,0.0,0.0,nan,0.0,0.01106
-11.57504,51.21184,9.9303,-0.15175,-0.0084,0.98838,0.97619,0.0,0.0,nan,0.0,0.00282
-10.96541,50.93122,10.57413,-0.13175,-0.02264,0.99102,0.99804,0.0,0.0,nan,0.0,0.00196
-10.42901,53.04723,-10.23026,-0.26473,0.01376,-0.96423,0.99754,0.0,0.0,nan,0.0,0.01549
-11.3072,52.86781,-9.54127,-0.24437,0.0258,-0.96934,0.97808,0.0,0.0,nan,0.0,0.01256
-11.01562,52.88122,10.75803,-0.11643,-0.02795,0.9928,0.98811,0.0,0.0,nan,0.0,0.00169
-10.78434,55.17802,-10.28789,-0.20787,-0.02206,-0.97791,0.98254,0.0,0.0,nan,0.0,0.01522
-11.48989,54.57876,-9.81239,-0.19811,-0.11448,-0.97347,0.99029,0.0,0.0,nan,0.0,0.0119
-10.89172,55.03696,10.63398,-0.10404,0.04455,0.99357,0.98979,0.0,0.0,nan,0.0,0.02309
-10.89439,56.49022,-10.17028,-0.15408,0.04667,-0.98696,0.98453,0.0,0.0,nan,0.0,0.00819
-10.99452,57.23402,-9.46493,-0.17626,0.05351,-0.98289,0.97609,0.0,0.0,nan,0.0,0.00828
-10.95882,57.15992,10.59721,-0.06363,0.16646,0.98399,0.9888,0.0,0.0,nan,0.0,0.00409
-10.84227,59.194,-10.0058,-0.17325,-0.04012,-0.98406,0.99238,0.0,0.0,nan,0.0,0.01431
-11.25269,58.91206,-9.96223,-0.20166,-0.0433,-0.9785,0.99853,0.0,0.0,nan,0.0,0.01039
-10.24687,59.22006,9.8959,-0.08099,0.25069,0.96467,0.99476,0.0,0.0,nan,0.0,0.00504
-11.05403,58.99922,10.48794,-0.07423,0.2374,0.96857,0.98115,0.0,0.0,nan,0.0,0.00485
-10.89001,61.0209,-10.1531,-0.10649,0.10868,-0.98836,0.99804,0.0,0.0,nan,0.0,0.01349
-11.09725,60.73626,-9.85561,-0.11919,0.08786,-0.98898,0.99506,0.0,0.0,nan,0.0,0.01431
-11.07399,61.35552,9.57454,-0.0752,0.05522,0.99564,0.99724,0.0,0.0,nan,0.0,0.00637
-11.02041,60.53484,10.22288,-0.06958,0.14364,0.98718,0.99496,0.0,0.0,nan,0.0,0.00424
-11.56837,63.53889,-10.18262,-0.09629,-0.05914,-0.99359,0.99009,0.0,0.0,nan,0.0,0.00726
-10.84154,62.84637,-9.63082,-0.09907,-0.03068,-0.99461,0.99079,0.0,0.0,nan,0.0,0.0041
-11.07935,62.95309,9.98101,-0.12547,0.04628,0.99102,0.95474,0.0,0.0,nan,0.0,0.00637
-10.33982,62.70292,10.00196,-0.08841,0.01198,0.99601,0.97669,0.0,0.0,nan,0.0,0.00572
-11.08009,65.09647,-10.19914,-0.13705,0.04566,-0.98951,0.96318,0.0,0.0,nan,0.0,0.00838
-10.57021,64.66754,-9.78643,-0.1146,-0.03849,-0.99267,0.99724,0.0,0.0,nan,0.0,0.00624
-11.08416,65.25323,9.28735,-0.20235,0.22928,0.95209,0.99933,0.0,0.0,nan,0.0,0.00696
